term,estimate,std.error,conf.low,conf.high
factor(Year)2003,0.778578108530026,0.663053308434347,-0.520982495831421,2.07813871289147
factor(Year)2004,0.281604959822239,0.683046280781431,-1.0571411502834,1.62035106992788
factor(Year)2005,0.75377506070265,0.641631360996674,-0.503799298202248,2.01134941960755
factor(Year)2006,-0.112065004991065,0.629304355182631,-1.34547887646322,1.12134886648109
factor(Year)2007,-0.354372353106799,0.627953473192224,-1.5851385445304,0.876393838316799
factor(Year)2008,0.0632403134448952,0.630291228590869,-1.17210779436471,1.2985884212545
factor(Year)2009,-0.318478483702434,0.620285246807483,-1.53421522758664,0.897258260181771
factor(Year)2010,0.0927379498028522,0.618860460303297,-1.12020626384749,1.30568216345319
factor(Year)2011,0.505029874228745,0.633934104145358,-0.737458138467821,1.74751788692531
factor(Year)2012,0.0509843218919188,0.630823205506474,-1.18540644151288,1.28737508529672
factor(Year)2013,-0.101849770903786,0.661303326930286,-1.39798047454366,1.19428093273609
factor(Year)2014,-0.00502904276213458,0.620356190809366,-1.22090483433495,1.21084674881068
factor(Year)2015,0.315005863390862,0.635691393133495,-0.93092637243288,1.5609380992146
factor(Year)2016,0.51217947162056,0.642811507856184,-0.747707932625446,1.77206687586657
factor(Year)2017,0.10654417817842,0.624939803644898,-1.11831532947111,1.33140368582795
factor(Year)2018,0.117137642362202,0.63608493262833,-1.12956591669791,1.36384120142232
factor(Year)2019,0.441658270101688,0.701263373394573,-0.932792685428738,1.81610922563211
factor(Year)2021,1.17265471323196,0.64803363985429,-0.0974678816528522,2.44277730811677
factor(Year)2022,1.08465903039389,0.654963881734072,-0.199046588979442,2.36836464976722
factor(Year)2023,0.894502434433341,0.63863906769012,-0.357207137359531,2.14621200622621
factor(Year)2024,0.779801535495608,0.64095280148362,-0.476442871202339,2.03604594219355
Pass,0.27776650589949,0.15405976557078,-0.0241850860859226,0.579718097884903
factor(Year)2003,1.07875068781263,0.783960565982498,-0.457783786812707,2.61528516243796
factor(Year)2004,-0.315452984118411,0.731340510666301,-1.74885404545949,1.11794807722267
factor(Year)2005,0.870500631160147,0.708832088816043,-0.518784734005595,2.25978599632589
factor(Year)2006,-0.368539188160831,0.698887273457384,-1.7383330733907,1.00125469706904
factor(Year)2007,-0.404621236750645,0.70423732996068,-1.78490104004223,0.975658566540938
factor(Year)2008,-0.871954217735589,0.686948342662629,-2.21834822859382,0.474439793122645
factor(Year)2009,-0.0228222646555201,0.6921826734173,-1.37947537527608,1.33383084596504
factor(Year)2010,0.214240786759579,0.709904621587009,-1.17714670400949,1.60562827752865
factor(Year)2011,0.112605324780328,0.703920184537454,-1.26705288490387,1.49226353446453
factor(Year)2012,-0.222909929186425,0.697300924225802,-1.58959462705549,1.14377476868264
factor(Year)2013,-0.311746270045458,0.716042141840357,-1.71516307946548,1.09167053937456
factor(Year)2014,0.154079151491399,0.690701575325646,-1.19967106021195,1.50782936319474
factor(Year)2015,-0.356221909682974,0.679419265486265,-1.68785920043871,0.975415381072762
factor(Year)2016,0.264045320326492,0.710517544707628,-1.12854347768429,1.65663411833727
factor(Year)2017,0.0925950257740135,0.686074447180087,-1.25208618141219,1.43727623296021
factor(Year)2018,-0.462041453370287,0.709099423489545,-1.85185078486791,0.927767878127337
factor(Year)2019,0.259400509616794,0.753017812439156,-1.21648728248109,1.73528830171468
factor(Year)2021,0.406078564394263,0.71411472775215,-0.993560582829576,1.8057177116181
factor(Year)2022,0.575726975525749,0.72174763237748,-0.838872389861167,1.99032634091267
